date,death,deathIncrease,hospitalized,hospitalizedIncrease,positive,positiveIncrease,negative,negativeIncrease,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-07-30,0.30471380471380466,0.9097472924187726,0.4125001965934291,0.8330658105939005,0.34917615384615386,0.584477328103643,0.4205129834013315,0.49640540477249845,0.7012987012987013,0.569620253164557,0.8507462686567163,0.5882352941176471,0.6521739130434782,0.36363636363636365
2020-07-31,0.3164073164073164,0.9277978339350181,0.42066275576805123,0.8330658105939005,0.3560223076923077,0.5289118678314613,0.4259146298194833,0.46792965365431,0.7012987012987013,0.6329113924050633,0.8507462686567163,0.5882352941176471,0.6521739130434782,0.36363636363636365
2020-08-01,0.3245063245063245,0.6425992779783394,0.42756711699668154,0.7046548956661316,0.3633315384615385,0.5646877042847804,0.4315526759870433,0.4884083085497506,0.6233766233766235,0.569620253164557,0.5970149253731343,0.47058823529411764,0.8695652173913042,0.18181818181818182
2020-08-02,0.3273273273273273,0.22382671480144406,0.4303980623751632,0.28892455858747995,0.3687592307692308,0.419326083080763,0.43620903468750694,0.40336744491019366,0.5454545454545455,0.4177215189873418,0.4029850746268656,0.37254901960784315,0.7971014492753623,0.27272727272727276
2020-08-03,0.3306488306488306,0.26353790613718414,0.4338581067266408,0.35313001605136435,0.3724623076923077,0.2860878350270399,0.43986505345351107,0.31671076973514745,0.6883116883116884,0.5063291139240507,0.6716417910447761,0.5490196078431373,0.6376811594202898,0.36363636363636365
2020-08-04,0.3418873418873419,0.8916967509025271,0.44312158910400584,0.9454253611556982,0.37658307692307696,0.31835740179473465,0.4434082112756868,0.3069339390675128,0.6883116883116884,0.5189873417721519,0.7014925373134328,0.5686274509803921,0.6521739130434782,0.36363636363636365
2020-08-05,0.3521248521248521,0.8122743682310469,0.4529198056084174,1.0,0.38075538461538466,0.3223390978784097,0.4467895792179074,0.2929185303140295,0.6883116883116884,0.5063291139240507,0.7313432835820894,0.5490196078431373,0.6521739130434782,0.36363636363636365
2020-08-06,0.35758485758485753,0.4332129963898917,0.46171146375603545,0.8972712680577849,0.38658076923076923,0.45005051405479285,0.45149716462221656,0.4078050722431679,0.6883116883116884,0.5189873417721519,0.7761194029850745,0.5882352941176471,0.6521739130434782,0.36363636363636365
2020-08-07,0.36577486577486573,0.6498194945848376,0.47113222087664947,0.9614767255216693,0.3923815384615385,0.44814880846258986,0.45580750653681124,0.37339297004894273,0.6753246753246754,0.5316455696202531,0.8208955223880596,0.5490196078431373,0.6666666666666666,0.36363636363636365
2020-08-08,0.37428337428337427,0.6750902527075813,0.479389144897221,0.8426966292134831,0.3987992307692308,0.4958103048671777,0.46127227398582277,0.4733976535606398,0.6623376623376624,0.5316455696202531,0.8656716417910447,0.5294117647058824,0.9130434782608695,0.09090909090909094
2020-08-09,0.37778687778687775,0.2779783393501805,0.48338392337574515,0.40770465489566615,0.4035215384615385,0.36483033220419564,0.4658086081136881,0.3929700489426972,0.6623376623376624,0.5063291139240507,0.7761194029850745,0.5294117647058824,0.8695652173913042,0.13636363636363635
2020-08-10,0.382018382018382,0.33574007220216606,0.48785052608401624,0.45585874799357945,0.4067138461538462,0.24662744398882747,0.4690577868306822,0.28146734421469216,0.6883116883116884,0.5063291139240507,0.7313432835820894,0.5686274509803921,0.6521739130434782,0.31818181818181823
2020-08-11,0.39462189462189456,1.0,0.4968623688721829,0.9197431781701445,0.4111461538461539,0.34242586319605395,0.47305684880080173,0.3464276514530595,0.6753246753246754,0.5063291139240507,0.6716417910447761,0.5686274509803921,0.6521739130434782,0.36363636363636365
2020-08-12,0.4043134043134043,0.7689530685920578,0.5062831259927968,0.9614767255216693,0.41737307692307696,0.4810720865276044,0.4771380897575652,0.3535465892326066,0.7012987012987013,0.5189873417721519,0.7611940298507462,0.5490196078431373,0.6666666666666666,0.36363636363636365
2020-08-13,0.4110929110929111,0.5379061371841155,0.5156881556390859,0.9598715890850722,0.422163076923077,0.3700600225827539,0.48096360268352234,0.33139357890546334,0.6883116883116884,0.5189873417721519,0.7611940298507462,0.5882352941176471,0.6521739130434782,0.36363636363636365
2020-08-14,0.42151242151242146,0.8267148014440433,0.5254549171948477,0.9967897271268058,0.4283146153846154,0.4752481131514827,0.48532922618617186,0.37818186075919724,0.6753246753246754,0.5316455696202531,0.7910447761194028,0.5686274509803921,0.6666666666666666,0.36363636363636365
2020-08-15,0.43079443079443075,0.7364620938628159,0.5334130192032461,0.812199036918138,0.43315384615384617,0.3738634337671599,0.49016913597851447,0.4192679671217479,0.6623376623376624,0.5189873417721519,0.7910447761194028,0.5294117647058824,0.8840579710144927,0.09090909090909094
2020-08-16,0.4356629356629356,0.3862815884476534,0.5376122548479939,0.42857142857142855,0.43603615384615385,0.22267783918702086,0.49370012914806205,0.30588014893567195,0.6623376623376624,0.5063291139240507,0.8059701492537312,0.5294117647058824,0.855072463768116,0.09090909090909094
2020-08-17,0.43962143962143957,0.3140794223826715,0.5417957630184169,0.42696629213483145,0.4380738461538462,0.15742556605455518,0.496074939666702,0.2057232512938201,0.6623376623376624,0.4810126582278481,0.6119402985074627,0.5490196078431373,0.6521739130434782,0.31818181818181823
2020-08-18,0.44958594958594955,0.7906137184115524,0.5497381375524905,0.8105939004815409,0.4409869230769231,0.2250549711772746,0.4990925844953392,0.26141020537198795,0.6883116883116884,0.5189873417721519,0.716417910447761,0.5686274509803921,0.6666666666666666,0.31818181818181823
